retailer,category,url,name,quantity,price,currency
magnit,Молочное,https://magnit.ru/product/1000554432-detskaya_pishchevaya_stantsiya_tvorog_5_6mes_90g,Творог Детская пищевая станция с 6 месяцев 5% 90г,90 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000554461-yuni_dzhus_napitok_gaz_kola_1_5l_p_b_nevskaya_zhemchuzhina,Напиток Юни Джус Кола 1.5л,1.5 л,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000554501-sibagro_shashlyk_kurinyy_krasnoe_myaso_v_marinade_okhl,Шашлык куриный Сибагро красное мясо в маринаде,1900 г,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000554514-ryaba_mayonez_provansal_50_5_575g_d_p,Майонез Ряба Провансаль 50.5% 575г,575 г,119.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000555494-mistral_ris_indika_gold_500g,Рис Мистраль индика Gold 500г,500 г,149.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000555495-mistral_ris_italika_500g,Рис Мистраль италика 500г,500 г,83.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000555578-delikaiser_vetchina_mramornaya_kat_b_var_400g,Ветчина Delikaiser Мраморная 400г,400 г,209.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000555579-green_ribbon_smes_8_ovoshchey_zamorozh_700g,Смесь Green Ribbon 8 овощей быстрозамороженная 700г,700 г,189.99,RUB
magnit,Консервы,https://magnit.ru/product/1000555591-agrokompleks_konservy_kasha_grechnevaya_so_svininoy_325g_zh_b,Каша гречневая Агрокомплекс со свининой 325г,325 г,169.99,RUB
magnit,Консервы,https://magnit.ru/product/1000555592-agrokompleks_konservy_svinina_tushenaya_pervyy_sort_325g_zh_b,Свинина Агрокомплекс тушеная 325г,325 г,309.99,RUB
magnit,Консервы,https://magnit.ru/product/1000555593-agrokompleks_konservy_kasha_perlovaya_so_svininoy_325g_zh_b,Каша перловая Агрокомплекс со свининой 325г,325 г,152.99,RUB
magnit,Напитки,https://magnit.ru/product/1000555686-dobryy_napitok_sok_soderzh_bananovyy_miks_1l,Напиток сокосодержащий Добрый Банановый микс 1л,1 л,149.99,RUB
magnit,Молочное,https://magnit.ru/product/1000555742-biskvitnyy_dvor_tort_yogurtovyy_s_brusnikoy_0_65kg,Торт Йогуртовый с брусникой Бисквитный двор 650г,650 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000555817-milkovo_tvorog_5_200g_fl_p,Творог Милково 5% 200г,200 г,,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000555851-premiere_of_taste_krupa_kinoa_450g_floupak_agro_alyans,Крупа Киноа Premiere of Taste 450г,450 г,159.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556106-agusha_myasnoe_pyure_tsyplenok_ovoshchi_s_6_mes_100g,Пюре Цыпленок с овощами с 6 месяцев Агуша 100г,100 г,69.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556221-polet_sloenyy_desert_limonerki_s_limonom_500g,Лимоньерки с лимоном 500г,500 г,339.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556222-polet_sloenyy_desert_limonerki_s_yablokom_i_koritsey_500g,Десерт Полет слоеный Лимоньерки с яблоком и корицей 500г,500 г,259.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556254-miratorg_pelmeni_myasnye_svin_gov_kur_0_7kg,Пельмени Мираторг Мясные с нежной телятиной 700г,700 г,629.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556256-miratorg_pelmeni_mini_svin_gov_0_7kg,Пельмени Мираторг мини свинина говядина 700г,700 г,399.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556261-smetana_15_180g_pl_st_rybinskiy_mz,Сметана Рыбинский МЗ 15% 180г,180 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556273-ot_amira_pelmeni_musulmanskie_1kg,Пельмени От Амира Мусульманские 1кг,1000 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556297-zrazy_kartofelnye_s_gribami_v,Зразы Картофельные с грибами замороженные,500 г,154.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000556303-itlv_masliny_clasico_s_kostochkoy_280g_zh_b_s_kl,Маслины Itlv Clasico с косточкой 280г,280 г,169.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556314-max_morozhenoe_fruktovyy_led_zeml_babl_gam_marm_lunaled_55g,Мороженое Max Луналед Фруктовый лед со вкусом земляники и с мармеладом бабл-гам 55г,55 г,79.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556332-ledyshkin_morozh_led_dvukhsloynyy_arbuz_dynya_60g,Мороженое Ледышкин Лед двухслойный Арбуз-дыня 60г,60 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000556345-semeynyy_sekret_kvas_borodinskiy_n_f_1_35l_pl_but_ochakov,Квас Семейный секрет Бородинский нефильтрованный 1.35л,1.35 л,,RUB
magnit,Напитки,https://magnit.ru/product/1000556357-kolos_vafli_k_chayu_s_nachinkoy_250g_korreks_kolos,Вафли Колос К чаю с начинкой 250г,250 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556364-botanica_mandariny_dolki_v_sirope_zh_b_s_kl_314ml,Мандарины Botanica дольки в сиропе 314мл,300 г,149.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556369-olivateca_brusketta_iz_sladkogo_pertsa_s_belym_syrom_150g,Брускетта из сладкого перца Olivateca с белым сыром 150г,150 г,219.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556370-olivateca_brusketta_iz_olivok_khalkidiki_s_belym_syrom_150g,Брускетта из оливок Olivateca Халкидики с белым сыром 150г,150 г,219.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000556384-magnit_obraz_zhizni_khleb_m_zl_s_podsoln_280g_v_u_tashinkhleb,Хлеб Мультизлак с подсолнечником М Образ жизни 280г,280 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000556483-ritter_sport_shokolad_moloch_s_molokom_i_vanilyu_100g,Шоколад молочный с молоком и ванилью Ritter Sport 100г,100 г,169.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000556514-khleb_na_rzhanoy_zakvaske_0_4kg_rzh_pshen_narez_p_up_avangard,Хлеб на ржаной закваске ржано-пшеничный в нарезке 400г,400 г,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000556517-sdobri_mayonez_provansal_67_630g_d_p,Майонез Сдобри Провансаль 67% 630г,630 г,159.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000556518-sdobri_mayonez_provansal_67_350g_d_p,Майонез Сдобри Провансаль 67% 350г,350 г,79.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000556519-ryaba_mayonez_provansal_67_350_g_d_p,Майонез Ряба Провансаль 67% 350г,350 г,89.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556520-ryaba_mayonez_provansal_smetannyy_50_5_330g_d_p,РЯБА Провансаль сметанный 50.5% 330г,330 г,94.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000556521-ryaba_mayonez_provansal_olivkovyy_67_330g_d_p,Майонез Ряба Провансаль оливковый 67% 330г,330 г,139.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556544-tresemme_syvorotka_flyuid_rich_moisture_190ml,Сыворотка-флюид для волос Tresemme Rich Moisture 190мл,190 мл,289.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556596-korovka_iz_korenovki_ryazhenka_2_7_900g_pl_but,Ряженка Коровка Из Кореновки 2.7% 900г,900 г,112.99,RUB
magnit,Напитки,https://magnit.ru/product/1000556685-fresh_bar_napitok_jelly_bears_gaz_0_48l_pl_but,Напиток Fresh Bar Jelly Bears 480мл,480 мл,69.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000556699-semeynye_sekrety_muka_risovaya_500g,Мука Семейные секреты Рисовая 500г,500 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556703-vladimirskiy_standart_kotlety_rubskie_s_rubl_myasom_400g,Котлеты Владимирский стандарт Рубские с рубленым мясом 400г,400 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000556723-laime_syr_tverdyy_ursshvaytser_53,Сыр Laime Урсшвайцер 53% весовой,300 г,890.67,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000556779-ekokhleb_khleb_na_kamne_voronezhskiy_narezka_235g_poli_up,Хлеб Воронежский нарезанный Экохлеб 235г,235 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556795-magnit_svezhest_gulyash_iz_govyadiny_okhlazhdyennyy_400g_v_u,Гуляш М Свежесть из говядины 400г,400 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000556827-oberezhe_moloko_otbornoe_3_4_6_1000ml_pyur_p,Молоко Обережье пастеризованное отборное 3.4%-6% 1л,1030 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000556830-krupskoy_shokolad_molochnyy_osobyy_200g,Шоколад молочный Особый 200г,200 г,429.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000556833-kruassan_s_vanilnoy_nachinkoy_0_06kn_p_up,Круассан с ванильной начинкой Хлебная карусель 60г,60 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556836-sloyka_s_yagodnoy_nachinkoy_0_08kg_p_up,Слойка с ягодной начинкой Хлебная карусель 80г,80 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000556848-zuegg_konfityur_tri_yabloka_320g_st_b,Конфитюр Zuegg Три яблока 320г,320 г,239.99,RUB
magnit,Напитки,https://magnit.ru/product/1000556880-korovka_iz_korenovki_kuban_lakomka_chern_smor_sok_90g,Мороженое Коровка из Кореновки Кубанская лакомка черная смородина сок 90г,90 г,109.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000556888-maritaym_forel_sl_sol_brusketta_f_kus_s_kozh_150g_v_u,Форель Маритайм слабосоленая Брускетта филе-кусочки с кожей 150г,150 г,,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000556892-maritaym_forel_raduzh_sl_sol_pryanaya_f_kus_s_kozh_150g_v_u,Форель Маритайм радужная слабосоленая Пряная филе-кусочки с кожей 150г,150 г,275.99,RUB
magnit,Консервы,https://magnit.ru/product/1000556899-evroprom_ikra_moyvy_delikatesnaya_s_krevetkoy_180g_st_b,Икра мойвы Европром деликатесная с креветкой 180г,180 г,139.99,RUB
magnit,Консервы,https://magnit.ru/product/1000556900-evroprom_ikra_moyvy_delikat_s_podkop_forelyu_180g_st_b,Икра мойвы Европром деликатес с подкопченной форелью 180г,180 г,134.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000556927-lapsha_bystrogo_prigotovleniya_so_vkusom_govyadiny_90g,Лапша быстрого приготовления со вкусом говядины 90г,90 г,52.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000556931-rollton_makaron_izdel_lapsha_yaichnaya_400g,Макароны Роллтон Лапша яичная 400г,400 г,49.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556958-molochnoe_schaste_yogurt_frukt_yagod_chereshn_vanil_6_0_2kg,Йогурт Молочное счастье фруктово-ягодный черешня-ваниль 6% 200г,200 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000556966-semeynye_sekrety_smes_dlya_vypechki_oladev_0_5kg_b_up,Смесь Семейные секреты для выпечки оладьев 500г,500 г,64.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000556967-semeynye_sekrety_smes_dlya_vypechki_blinov_0_5kg_b_up,Смесь для выпечки блинов Семейные секреты 500г,500 г,59.99,RUB
magnit,Молочное,https://magnit.ru/product/1000556974-sendvich_s_kur_rulet_sol_ogur_syrom_0_12kg_kor_volgoprodukt,Сэндвич с куриным рулетом соленым огурцом и сыром 120г,120 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000556975-gamburger_kur_fil_syr_sol_ogur_ket_0_18kg_kor_volgoprodukt,Гамбургер с куриным филе сыром и соленым огурцом 180г,180 г,,RUB
magnit,Консервы,https://magnit.ru/product/1000557030-maguro_tunets_file_v_souse_tryufel_i_syr_200g,Филе тунца Магуро в соусе Трюфель и сыр 200г,200 г,299.99,RUB
magnit,Молочное,https://magnit.ru/product/1000557138-korovka_iz_korenovki_moloko_sgushchen_s_sakh_khalyal_8_5_360g,Молоко сгущенное Коровка Из Кореновки с сахаром Халяль 8.5% 360г,360 г,149.99,RUB
magnit,Молочное,https://magnit.ru/product/1000557203-smetana_irbitskaya_20_fin_pak_350g,Сметана Ирбитская 20% 350г,350 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000557242-chernogolovka_napitok_dikiy_apelsin_yudzu_silnogaz_1l_p_b,Напиток Дикий апельсин юдзу Черноголовка 1л,1 л,89.99,RUB
magnit,Молочное,https://magnit.ru/product/1000557366-tulskoe_moloko_otbor_3_4_5_1400g_pl_but,Молоко Тульское Отборное 3.4-5% 1.4кг,1400 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000557374-pirozhnoe_vishnya_v_shokolade_0_13_kg_korr_viktoriya_td,Пирожное Вишня в шоколаде Виктория 130г,130 г,139.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000557397-fruit_tella_marmelad_zhev_klubnika_malina_36g,Мармелад жевательный клубника-малина Fruit-Tella 36г,36 г,55.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000557425-tomaty_rozovye_600g,Томаты розовые М Свежесть 600г,600 г,229.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000557915-derevenskaya_mechta_khinkali_po_kavkazski_500g_p_up,Хинкали Деревенская мечта По-Кавказски 500г,500 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000557929-natura_selection_napit_mol_kof_thai_coffee_4_7_220ml_zh_b,Напиток молочный Natura Selection кофейный Thai coffee 4.7% 220мл,220 мл,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000557960-agroeko_shashlyk_iz_svinoy_sheyki_okhl,Шашлык из свиной шейки Агроэко,1900 г,930.98,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000557999-gyumran_shashlyk_iz_kurinogo_file,Шашлык из куриного филе,300 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000558012-dar_gor_tan_gazirovannyy_0_5_1l_pl_but,Тан Дар Гор 0.5% 1л,1017 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000558098-syr_kamamber_s_beloy_plesenyu_125g_50_k_up_kaloriya,Сыр Камамбер с белой плесенью 50% 125г,125 г,239.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558100-syr_gusto_perfetto_s_beloy_plesenyu_90g_50_k_up_kaloriya,Сыр Gusto Perfetto с белой плесенью 50% 90г,90 г,249.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000558229-ekstra_fish_forel_sl_sol_file_kusok_150g,Форель Экстра фиш слабо-соленая филе-кусок 150г,150 г,259.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000558272-nongshim_lapsha_udon_tempura_118g,Лапша Nongshim Удон Темпура 118г,118 г,259.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558367-p_f_shashlyk_gril_steyk_kulinariya,Шашлык Гриль стейк,1500 г,629.98,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558368-p_f_steyk_iz_svininy_v_marinade_p_kulinariya,Стейк из свинины в маринаде,200 г,95.99,RUB
magnit,Молочное,https://magnit.ru/product/1000558440-td_smetanin_smetana_15_300g_pl_st_bryanskiy_mk,Сметана ТД Сметанин 15% 300г,300 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000558478-ambassador_blue_label_kofe_zern_natur_1kg,Кофе в зернах Ambassador Blue Label натуральный 1кг,1000 г,1799.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558549-sochinskiy_mk_vetchina_sochinskaya_400g,Ветчина Сочинский МК Сочинская 400г,400 г,299.99,RUB
magnit,Напитки,https://magnit.ru/product/1000558621-bushido_sensei_kofe_zerno_arabika_1kg,Кофе в зернах Bushido Sensei арабика 1кг,1000 г,2199.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000558764-svyatoy_istochnik_nap_krasnyy_apelsin_s_gaz_b_a_1l_pl_b,Напиток Красный апельсин Святой источник 1л,1 л,99.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000558765-svyatoy_istochnik_nap_mandarin_limon_s_gaz_b_a_1l_pl_b,Напиток Святой источник Мандарин-лимон безалкогольный 1л,1 л,99.99,RUB
magnit,Напитки,https://magnit.ru/product/1000558768-ochakovskiy_kvas_zavarnoy_0_5l_pl_but,Квас Очаковский Заварной 500мл,500 мл,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000558798-7days_kruassan_mini_s_kremom_kakao_335g,Круассан Мини 7Days с кремом какао 335г,335 г,199.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558817-vostochnyy_udmurtskie_posidelki_pelnyan_myaso_kapusta_700g,Пельнянь Восточный Удмуртские посиделки Мясо с капустой 700г,700 г,,RUB
magnit,Консервы,https://magnit.ru/product/1000558866-greenadini_rybka_rublenaya_gorbusha_klassicheskaya_100g_st_ban,Рыбка Grenadini рубленая горбуша Классическая 100г,100 г,112.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000558867-burek_s_kartofelnoy_nachinkoy_150g_kulinariya,Бурек с картофельной начинкой 150г,150 г,41.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558894-sochinskiy_mk_sosiski_sochnye_s_bekonom_var_420g,Сосиски Сочинский МК сочные с беконом вареные 420г,420 г,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000558908-makheev_mayonez_provans_lim_sok_50_5_630g_d_p,Майонез Махеевъ Провансаль с лимонным соком 50.5% 630г,630 г,149.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000558940-kholodushka_izdeliya_kulinarnye_gotovye_pasterizovannye_pasta_spagetti_s_boloneze_250g_ooo_prodtekhn,Паста Болоньезе 250г,250 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000558951-idel_kolbasa_kavkazskaya_p_k_khalyal_400g_mgs,Колбаса Идель Кавказская Халяль полукопченая 400г,400 г,189.99,RUB
magnit,Консервы,https://magnit.ru/product/1000559082-avistron_ikra_moyvy_proboyn_solen_150g_pl_ban,Икра мойвы Авистрон пробойная соленая 150г,150 г,229.99,RUB
magnit,Консервы,https://magnit.ru/product/1000559091-zolotaya_fishka_akvatorii_gorbusha_kh_k_f_lomt_100g_v_u,Горбуша Золотая Fishka Акватории филе-ломтики холодного копчения 100г,100 г,209.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000559094-slovo_myasnika_kolbaski_sitsiliyskie_okhl_0_42kg_lotok,Колбаски Слово мясника Сицилийские 420г,420 г,219.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000559175-pescatore_francesco_myaso_midiy_po_koreyski_v_masle_180g,Мясо мидий Добрый океан По-корейски в масле 180г,180 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000559176-svyatoy_istochnik_chay_zelenyy_limon_0_5l_pl_b,Напиток Святой Источник Чай зеленый холодный Лимон 500мл,500 мл,89.99,RUB
magnit,Напитки,https://magnit.ru/product/1000559177-svyatoy_istochnik_chay_chernyy_smorodina_0_5l_pl_b,Напиток Святой Источник Чай черный холодный Смородина 500мл,500 мл,89.99,RUB
magnit,Молочное,https://magnit.ru/product/1000559229-pervyy_vkus_smetana_20_300g_pl_st,Сметана Первый вкус 20% 300г,300 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000559240-7_utra_yogurt_dvukhsloynyy_kivi_2_5_130g_pl_st,Йогурт 7 Утра двухслойный киви 2.5% 130г,130 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000559278-farshe_tort_smetan_s_vishney_i_orekhami_800g_korr_farshe,Торт сметанный с вишней и орехами Фарше 800г,800 г,969.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000559464-khleb_taezhnyy_rzh_psh_podovyy_0_4kg_p_up_kray_karavay_ao,Хлеб Тольяттихлеб Таежный ржано-пшеничный подовый нарезанный Край каравай 400г,400 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000559526-kristalnyy_rodnik_napitok_b_a_n_g_so_vkus_lim_1_5l_pet,Напиток со вкусом лимона 1.5л,1.5 л,,RUB
magnit,Молочное,https://magnit.ru/product/1000559594-smetana-tulsky-mk-10-180g,Сметана Тульский МК 10% 180г,180 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000559594-tulskiy_mk_smetana_10_180g_pl_st,Сметана Тульский МК 10% 180г,180 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000559595-tulskiy_mk_smetana_25_300g_pl_st,Сметана Тульский МК 25% 300г,300 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000559618-zollider_parfyumerna_voda_titanium_muzh_50ml,Парфюмерная вода Titanium Zollider мужская 50мл,50 мл,,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000559625-zgdiop_im_v_p_p_sufle_vanil_mol_belg_shok_original_pro_30g,Десерт молочное суфле в бельгийском шоколаде ЗГДиОП им. В.П. Пастухова Original Pro 30г,30 г,76.99,RUB
magnit,Консервы,https://magnit.ru/product/1000559745-hame_pashtet_losos_80g_zh_b_s_kl,Паштет Hame Лосось 80г,80 г,109.99,RUB
magnit,Консервы,https://magnit.ru/product/1000559746-hame_pashtet_tunets_80g_zh_b_s_kl,Паштет Hame Тунец 80г,80 г,109.99,RUB
magnit,Консервы,https://magnit.ru/product/1000559747-hame_pashtet_treska_80g_zh_b_s_kl,Паштет Хаме Треска 80г,80 г,109.99,RUB
magnit,Молочное,https://magnit.ru/product/1000559770-shchedraya_burenushka_moloko_3_2_1_4l_pl_but,Молоко Щедрая Буренушка 3.2% 1.4л,1400 г,,RUB
magnit,Консервы,https://magnit.ru/product/1000559773-setra_pashtet_kurinyy_s_vyalenymi_tomatami_100g_zh_b,Паштет Setra куриный с вялеными томатами 100г,100 г,159.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000559781-varene_vishnevoe_330g_st_b_igra_pro,Варенье вишневое 330г,330 г,179.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000559782-varene_malinovoe_330g_st_b_igra_pro,Варенье малиновое 330г,330 г,159.99,RUB
magnit,Молочное,https://magnit.ru/product/1000559787-rastishka_yogurt_pit_s_klub_malin_zeml_1_6_90_pl_but,Йогурт Растишка питьевой клубника-малина-земляника 1.6% 90г,90 г,35.99,RUB
magnit,Молочное,https://magnit.ru/product/1000559788-rastishka_yogurt_pit_so_vkus_ban_klub_morozh_2_8_190_pl_st,Йогурт Растишка питьевой со вкусом бананово-клубничного мороженого 2.8% 190мл,190 г,79.99,RUB
magnit,Молочное,https://magnit.ru/product/1000559789-rastishka_yogurt_pit_so_vkusom_zemlyanich_morozh_2_6_70_d_p,Йогурт Растишка питьевой со вкусом земляничного мороженого 2.6% 70мл,70 г,46.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000559790-danissimo_produkt_tvor_malinovogo_plombira_5_6_130_pl_st,Продукт творожный Даниссимо со вкусом малинового пломбира 5.6% 130г,130 г,82.49,RUB
magnit,Консервы,https://magnit.ru/product/1000559894-greenadini_skumbriya_file_v_masle_200g_pl_ban,Скумбрия Greenadini филе в масле 200г,200 г,189.99,RUB
magnit,Напитки,https://magnit.ru/product/1000559993-procok_sok_naturalnyy_100_yabloko_0_75l,Сок Procok натуральный 100% Яблоко 750мл,750 мл,149.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000560016-lyubimaya_kola_vishnya_nap_sil_gaz_1l_pl_but,Напиток Любимая Кола Вишня 1л,1 л,89.99,RUB
magnit,Напитки,https://magnit.ru/product/1000560020-lipton_kholodnyy_chay_zelenyy_mango_0_5l_pl_but,Чай зеленый холодный Манго Lipton 500мл,500 мл,90.59,RUB
magnit,Молочное,https://magnit.ru/product/1000560029-rulet_bisk_naslazhdenie_vishnya_so_slivkami_600g_korr,Рулет бисквитный Наслаждение вишня со сливками Парадокс 600г,600 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000560035-baton_lyubimyy_gorchichnyy_narez_250g_p_up,Батон Казань Любимый горчичный нарезанный БКК 250г,250 г,,RUB
magnit,Консервы,https://magnit.ru/product/1000560044-lotte_morozhenoe_sladkaya_kukuruza_75g_unitorg,Мороженое Lotte сладкая кукуруза 75г,75 г,189.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000560047-slavnaya_marka_sosiski_sytnye_myas_kur_1s_465g,Сосиски Славная марка Сытные из мяса кур 465г,465 г,,RUB
magnit,Консервы,https://magnit.ru/product/1000560066-plate_v_goroshek_smetana_term_10_700g_pl_ved,Сметана Платье в горошек термостатная 10% 700г,700 г,189.99,RUB
magnit,Консервы,https://magnit.ru/product/1000560069-plate_v_goroshek_yogurt_klassich_term_2_5_700g_pl_ved,Йогурт Платье в горошек классический термостатный 2.5% 700г,700 г,129.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000560134-frutonyanya_kisel_vishnya_chereshnya_130g_d_p,Кисель детский Вишня-черешня Фрутоняня 130г,130 г,53.32,RUB
magnit,Напитки,https://magnit.ru/product/1000560142-fresco_uganda_kofe_v_zernakh_900g,Кофе в зернах Fresco Uganda 900г,900 г,1699.99,RUB
magnit,Напитки,https://magnit.ru/product/1000560153-dobryy_activekid_napitok_yabloko_banan_0_2l_t_pak,Напиток сокосодержащий Добрый Active Kid Яблоко-банан 200мл,200 мл,29.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000560175-miratorg_mini_kotletki_tsb_s_tvor_syrom_okhl_380g_mgs,Мини-котлетки из цыпленка-бройлера Мираторг с творожным сыром 380г,380 г,199.99,RUB
magnit,Молочное,https://magnit.ru/product/1000560248-lamber_syr_gurme_55_230g,Сыр Ламбер Гурмэ 55% 230г,230 г,599.99,RUB
magnit,Напитки,https://magnit.ru/product/1000560250-akh_grusha_napitok_gaz_0_45l_st_but,Напиток Ах! Груша 450мл,450 мл,69.99,RUB
magnit,Напитки,https://magnit.ru/product/1000560251-akh_limonad_napitok_gaz_0_45l_st_but,Напиток Ах! Лимонад 450мл,450 мл,59.99,RUB
magnit,Напитки,https://magnit.ru/product/1000560252-akh_ekstra_sitro_napitok_gaz_0_45l_st_but,Напиток Ах! Экстра Ситро 450мл,450 мл,69.99,RUB
magnit,Молочное,https://magnit.ru/product/1000560257-magnit_vatrushka_s_tvorogom_100g_p_pl,Ватрушка с творогом Магнит 100г,100 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000560258-bombbar_nap_b_a_sil_gaz_obogashch_limonad_ekstr_tarkhun_0_5l,Напиток Bomb Bar обогащенный Лимонад с экстрактом тархуна 500мл,500 мл,109.0,RUB
magnit,Напитки,https://magnit.ru/product/1000560260-bombbar_nap_b_a_sil_gaz_obogashch_limonad_s_vkus_arbuza0_5l,Напиток Bombbar обогащенный Лимонад со вкусом арбуза безалкогольный 500мл,500 мл,109.0,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000560362-kruassan_solenaya_karamel_75g_p_up,Круассан соленая карамель Хлебозавод №6 75г,75 г,49.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000560380-ottogi_lapsha_bystr_prig_kimchi_ramen_120g_fl_p,Лапша быстрого приготовления Ottogi Кимчи Рамен 120г,120 г,,RUB
